Inventory_ID,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,GST_Number,Credit_Limit,Years_Active,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Opening_Stock,Received_Qty,Sold_Qty,Damage_Qty,Expiry_Qty,Closing_Stock,Reorder_Level,Stock_Status,Inventory_Value,Damage_Value,Expiry_Value,Turnover_Ratio,Days_Of_Stock
INV000068,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,321.8,439.1,546.8,3.6,4.0,214.1,117.1,Adequate,11829.02,198.9,221.0,2.04,11.7
INV000069,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,551.3,692.0,191.2,3.1,0.6,1052.1,149.8,Adequate,41031.9,120.9,23.4,0.24,165.1
INV000070,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,158.7,601.6,158.5,2.6,0.8,601.8,128.3,Adequate,21123.18,91.26,28.08,0.42,113.9
INV000071,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,386.3,489.8,415.4,8.6,1.2,460.7,67.1,Adequate,3892.91,72.67,10.14,0.98,33.3
INV000072,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,513.5,595.6,589.9,12.4,4.7,519.2,154.7,Adequate,18898.88,451.36,171.08,1.14,26.4
INV000073,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,474.0,653.4,582.6,13.3,3.1,544.8,126.9,Adequate,90300.6,2204.47,513.83,1.14,28.1
INV000074,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,222.6,452.3,76.2,1.0,0.2,598.7,133.9,Adequate,53703.39,89.7,17.94,0.19,235.7
INV000075,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,231.9,233.6,113.1,2.6,0.9,352.4,65.4,Adequate,38940.2,287.3,99.45,0.39,93.5
INV000076,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,138.7,171.4,171.1,1.3,1.6,139.0,133.2,Adequate,24846.25,232.38,286.0,1.23,24.4
INV000077,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,247.4,727.1,202.6,2.5,0.4,771.9,143.2,Adequate,41142.27,133.25,21.32,0.4,114.3
INV000078,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,583.1,237.0,295.5,1.9,0.8,524.6,89.4,Adequate,16367.52,59.28,24.96,0.53,53.3
INV000079,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,208.8,683.5,177.2,3.5,0.8,715.1,65.7,Adequate,33466.68,163.8,37.44,0.38,121.1
INV000080,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,255.6,752.2,306.2,5.3,2.1,701.6,117.1,Adequate,10944.96,82.68,32.76,0.64,68.7
INV000081,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,328.1,132.1,130.7,3.2,0.8,329.5,135.5,Adequate,23987.6,232.96,58.24,0.4,75.6
INV000082,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,324.8,479.0,231.9,5.5,0.9,571.9,132.0,Adequate,70629.65,679.25,111.15,0.52,74.0
INV000083,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,395.9,749.5,806.9,15.0,6.8,338.5,123.0,Adequate,19362.2,858.0,388.96,2.2,12.6
INV000084,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,516.4,279.8,600.8,13.2,4.4,195.4,133.1,Adequate,19686.55,1329.9,443.3,1.69,9.8
INV000085,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,94.2,697.5,178.9,3.6,1.6,612.8,87.2,Adequate,32662.24,191.88,85.28,0.51,102.8
INV000086,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,405.9,516.5,279.3,6.7,2.4,643.1,72.0,Adequate,57686.07,600.99,215.28,0.53,69.1
INV000087,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,518.3,593.3,759.3,11.1,6.9,352.3,123.0,Adequate,17861.61,562.77,349.83,1.74,13.9
INV000088,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,346.6,509.4,409.7,4.0,2.3,446.3,63.0,Adequate,82677.07,741.0,426.07,1.03,32.7
INV000089,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,221.1,128.9,65.9,0.7,0.2,284.1,87.5,Adequate,34163.03,84.17,24.05,0.26,129.3
INV000090,January,1,Q1,2024,2024-01,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,159.9,227.9,283.1,2.0,2.3,104.7,109.9,Low,18034.58,344.5,396.17,2.14,11.1
INV000091,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,301.1,257.6,295.7,7.2,0.6,263.0,67.2,Adequate,1709.5,46.8,3.9,1.05,26.7
INV000092,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,514.2,191.5,405.0,5.1,2.7,300.7,99.4,Adequate,2345.46,39.78,21.06,0.99,22.3
INV000093,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,538.8,292.5,336.5,5.5,1.4,494.8,138.3,Adequate,2894.58,32.17,8.19,0.65,44.1
INV000094,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,122.1,255.3,284.6,4.1,2.1,92.8,63.9,Adequate,15080.0,666.25,341.25,2.65,9.8
INV000095,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,431.8,398.3,457.9,4.2,4.2,372.2,78.5,Adequate,60482.5,682.5,682.5,1.14,24.4
INV000096,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,149.4,568.0,117.6,2.9,0.6,599.8,130.7,Adequate,120859.7,584.35,120.9,0.31,153.0
INV000097,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,397.1,152.9,271.1,6.5,2.4,278.9,112.8,Adequate,15409.22,359.12,132.6,0.8,30.9
INV000098,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,224.8,194.0,223.0,4.5,1.3,195.8,136.5,Adequate,10817.95,248.62,71.83,1.06,26.3
INV000099,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,140.5,212.7,276.3,2.7,0.8,76.9,145.3,Low,2999.1,105.3,31.2,2.54,8.3
INV000100,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,195.3,327.4,182.4,3.7,1.0,340.3,63.1,Adequate,11944.53,129.87,35.1,0.68,56.0
INV000101,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,159.7,565.7,57.1,0.8,0.4,668.3,68.3,Adequate,5647.13,6.76,3.38,0.14,351.1
INV000102,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,152.9,461.3,422.6,6.8,4.1,191.6,139.2,Adequate,6974.24,247.52,149.24,2.45,13.6
INV000103,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,358.3,241.0,81.1,2.0,0.2,518.2,155.5,Adequate,85891.65,331.5,33.15,0.19,191.7
INV000104,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,403.3,763.6,168.9,1.1,1.5,998.0,157.1,Adequate,89520.6,98.67,134.55,0.24,177.3
INV000105,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,398.5,508.2,746.7,11.9,2.2,160.0,129.0,Adequate,17680.0,1314.95,243.1,2.67,6.4
INV000106,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,448.2,286.6,191.8,3.6,0.9,543.0,87.8,Adequate,97061.25,643.5,160.88,0.39,84.9
INV000107,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,530.4,447.7,344.5,7.4,0.7,633.6,135.1,Adequate,33770.88,394.42,37.31,0.59,55.2
INV000108,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,228.7,223.3,108.6,2.2,1.1,343.4,151.6,Adequate,10714.08,68.64,34.32,0.38,94.9
INV000109,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,417.6,474.6,742.0,13.8,5.0,150.2,151.6,Low,7029.36,645.84,234.0,2.61,6.1
INV000110,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,239.7,383.4,459.3,3.4,1.1,163.8,76.0,Adequate,2555.28,53.04,17.16,2.28,10.7
INV000111,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,248.2,748.0,620.9,11.7,1.3,375.3,132.0,Adequate,27321.84,851.76,94.64,1.99,18.1
INV000112,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,329.7,751.4,191.9,2.8,1.7,889.2,95.6,Adequate,109816.2,345.8,209.95,0.31,139.0
INV000113,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,457.9,536.7,265.0,3.5,0.9,729.6,113.2,Adequate,41733.12,200.2,51.48,0.45,82.6
INV000114,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,485.7,357.4,561.3,6.1,5.3,281.8,66.8,Adequate,28391.35,614.57,533.98,1.46,15.1
INV000115,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,555.3,287.6,83.6,1.9,0.2,759.3,84.1,Adequate,40470.69,101.27,10.66,0.13,272.5
INV000116,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,435.9,485.4,189.1,1.6,1.1,732.2,93.5,Adequate,65678.34,143.52,98.67,0.32,116.2
INV000117,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,296.2,339.2,197.1,3.0,1.3,438.3,147.9,Adequate,22221.81,152.1,65.91,0.54,66.7
INV000118,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,447.5,493.1,718.8,12.9,2.4,221.8,143.6,Adequate,41088.45,2389.72,444.6,2.15,9.3
INV000119,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,345.5,692.6,730.5,14.5,3.6,307.6,100.7,Adequate,36988.9,1743.62,432.9,2.24,12.6
INV000120,January,1,Q1,2024,2024-01,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,176.5,370.8,275.4,3.1,2.1,271.9,114.1,Adequate,46834.77,533.98,361.73,1.23,29.6
INV000121,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,214.7,128.7,85.3,1.0,0.5,258.1,85.8,Adequate,1677.65,6.5,3.25,0.36,90.8
INV000122,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,451.4,747.9,793.1,8.7,5.5,406.2,117.2,Adequate,3168.36,67.86,42.9,1.85,15.4
INV000123,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,225.6,744.8,152.8,3.3,1.0,817.6,88.4,Adequate,4782.96,19.3,5.85,0.29,160.5
INV000124,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,335.9,216.9,222.8,2.5,1.7,330.0,157.3,Adequate,53625.0,406.25,276.25,0.67,44.4
INV000125,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,535.8,239.4,478.8,6.2,4.3,296.4,107.2,Adequate,48165.0,1007.5,698.75,1.15,18.6
INV000126,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,405.4,131.7,169.4,2.6,0.5,367.7,84.9,Adequate,74091.55,523.9,100.75,0.44,65.1
INV000127,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,241.8,634.7,231.0,4.5,1.1,645.5,143.2,Adequate,35663.88,248.62,60.78,0.52,83.8
INV000128,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,383.1,729.8,165.8,3.5,0.6,947.1,66.6,Adequate,52327.28,193.38,33.15,0.25,171.4
INV000129,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,440.3,582.8,165.5,1.7,0.5,857.6,111.7,Adequate,33446.4,66.3,19.5,0.26,155.5
INV000130,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,80.3,257.6,102.1,2.3,0.6,235.8,116.1,Adequate,8276.58,80.73,21.06,0.65,69.3
INV000131,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,500.3,587.7,588.3,12.0,3.6,499.7,78.5,Adequate,4222.46,101.4,30.42,1.18,25.5
INV000132,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,353.0,234.7,339.9,3.9,3.3,247.8,136.0,Adequate,9019.92,141.96,120.12,1.13,21.9
INV000133,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,259.5,763.7,615.0,11.5,1.4,408.2,120.6,Adequate,67659.15,1906.12,232.05,1.84,19.9
INV000134,January,1,Q1,2024,2024-01,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,4,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,524.7,539.9,427.4,10.3,0.9,637.2,87.3,Adequate,57156.84,923.91,80.73,0.74,44.7
